2025-09-01 13:41:32,314 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='False', Details='Request successful. Status: 401'
2025-09-01 15:19:58,622 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:20:15,123 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:20:15,152 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:20:15,154 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:20:15,270 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:20:15,325 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:20:15,336 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:20:17,830 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:20:17,840 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:20:17,891 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:20:17,896 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:00,213 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:01,399 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:09,421 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:10,984 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:19,263 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:19,266 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:19,344 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:19,353 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:42,911 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:42,938 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:43,031 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:43,055 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:43,070 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:43,120 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:43,167 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:43,203 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:43,226 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:23:43,266 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:02,636 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:03,028 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:03,060 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:11,054 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:11,347 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:11,364 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:16,370 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:16,470 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:16,507 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:16,513 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:16,558 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:16,575 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:24,848 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:24,858 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:24,906 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:24,923 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:26:27,502 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:27:01,101 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:27:01,198 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:27:01,212 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:27:01,230 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:27:03,186 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:27:03,199 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:27:03,206 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:27:03,248 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:27:03,262 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:27:03,269 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:27:05,512 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:27:07,471 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:45,760 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:49,628 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:50,891 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:51,853 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:52,573 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:53,230 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:53,807 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:54,282 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:54,820 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:55,298 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:55,588 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:55,863 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:56,120 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:56,326 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:56,533 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:56,977 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:57,214 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:57,441 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:57,694 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:58,091 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:58,326 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:58,649 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:58,912 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:59,150 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:59,426 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:28:59,736 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:00,022 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:00,256 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:00,510 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:00,751 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:01,022 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:01,318 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:01,607 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:01,837 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:02,075 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:02,286 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:02,469 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:02,954 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:03,172 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:03,396 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:03,639 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:03,844 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:04,080 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:05,177 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:06,051 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:07,526 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:07,858 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:08,558 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:09,820 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:10,063 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:11,457 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:13,272 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:14,353 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:15,043 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:16,195 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:17,203 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:18,083 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:29:18,476 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:36:01,748 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:36:02,102 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:10,412 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:13,579 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:13,909 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:17,291 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:19,767 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:19,865 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:22,620 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:22,657 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:22,664 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:22,826 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:22,864 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:22,872 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:50:26,142 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:51:59,037 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:51:59,534 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:51:59,554 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:01,388 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:01,739 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:01,755 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:07,291 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:07,432 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:07,502 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:07,508 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:07,579 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:07,594 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:08,495 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:08,504 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:08,564 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:52:08,574 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:55:27,303 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:55:27,349 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:55:27,368 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:55:27,413 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:55:27,430 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:55:27,437 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:55:29,359 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:55:29,414 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:55:29,420 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:55:29,431 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:14,610 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:15,154 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:15,184 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:17,166 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:17,531 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:17,558 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:19,624 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:19,647 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:19,650 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:19,708 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:19,760 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:19,774 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:21,529 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:21,531 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:21,575 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:21,577 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:22,373 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 15:56:29,269 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:10:01,306 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:10:08,932 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:10:09,659 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:10:09,705 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:10:15,948 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:10:15,979 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:11:18,130 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:11:18,168 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:11:18,220 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:11:18,238 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:11:18,359 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:11:18,375 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:11:18,399 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:11:18,473 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:11:18,578 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:11:18,660 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:06,975 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:09,736 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:09,793 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:14,253 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:14,291 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:24,474 - Action='UPLOAD_PROFILE_PICTURE', Resource='profile', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:34,310 - Action='UPLOAD_PROFILE_PICTURE', Resource='profile', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:37,445 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:37,478 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:37,528 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:37,532 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:37,563 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:37,583 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:37,687 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:37,900 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
